drug_local_idx,model,AP,nDCG@10,P@15,R@15
104,CAFNet,0.34620665753425583,0.36792125721353286,0.26666666666666666,0.36363636363636365
105,CAFNet,0.47843075659931167,0.7264127302306637,0.7333333333333333,0.2391304347826087
106,CAFNet,0.17651946010593733,0.3052348839397012,0.2,0.14285714285714285
107,CAFNet,0.317555682105796,0.38356636737133565,0.13333333333333333,0.4
108,CAFNet,0.4665810579534661,0.44585678903770426,0.6666666666666666,0.18867924528301888
109,CAFNet,0.08616549727931538,0.08514311764162101,0.06666666666666667,0.1
110,CAFNet,0.6307442048644601,0.8572048559638626,0.6,0.2903225806451613
111,CAFNet,0.04537559379030441,0.07075576072108063,0.06666666666666667,0.1111111111111111
112,CAFNet,0.29978485697757923,0.33405144466421566,0.3333333333333333,0.29411764705882354
113,CAFNet,0.5425852787689172,0.9305687780632229,0.8666666666666667,0.15294117647058825
114,CAFNet,0.5000684321019425,0.715550648768261,0.5333333333333333,0.1951219512195122
115,CAFNet,0.5356081396232857,0.92663607790064,0.8,0.15789473684210525
116,CAFNet,0.3238677635346597,0.7007731679885375,0.5333333333333333,0.18604651162790697
117,CAFNet,0.31911964097233964,0.6429424283490957,0.4666666666666667,0.14893617021276595
118,CAFNet,0.011924343694554158,0.0,0.0,0.0
119,CAFNet,0.5133046055675937,0.7624164915943119,0.5333333333333333,0.34782608695652173
120,CAFNet,0.7037609181636124,0.685119869332369,0.8666666666666667,0.35135135135135137
121,CAFNet,0.05323456105543837,0.14279514403613736,0.13333333333333333,0.08695652173913043
122,CAFNet,0.5776020238363639,0.6410457898283654,0.8,0.09448818897637795
123,CAFNet,0.09504111960129681,0.22485174766247448,0.13333333333333333,0.3333333333333333
124,CAFNet,0.45695833462799673,0.5220328596374271,0.5333333333333333,0.4
125,CAFNet,0.3636629701789247,0.4779671403625729,0.4666666666666667,0.04142011834319527
126,CAFNet,0.3365107696597122,0.29345568839744024,0.26666666666666666,0.25
127,CAFNet,0.6026985350494564,0.8263333286520084,0.8,0.36363636363636365
128,CAFNet,0.24120466656854467,0.0,0.26666666666666666,0.2
129,CAFNet,0.5393829356738552,0.88995411685096,0.8,0.2727272727272727
130,CAFNet,0.5263423357476755,0.586202141404402,0.3333333333333333,0.625
131,CAFNet,0.02976904424547934,0.0,0.0,0.0
132,CAFNet,0.3012551172589088,0.5919268187287084,0.4,0.1935483870967742
133,CAFNet,0.5942780232547188,0.8364586133797037,0.6666666666666666,0.1694915254237288
134,CAFNet,0.4945482737461619,0.6062415623539281,0.7333333333333333,0.13095238095238096
135,CAFNet,0.4185323390483342,0.48457138819693474,0.2,0.3333333333333333
136,CAFNet,0.15167934198887464,0.23365080824310536,0.13333333333333333,0.125
137,CAFNet,0.48156789987518217,0.6620158551732018,0.6,0.17307692307692307
138,CAFNet,0.6462442059131679,0.793584067764911,0.5333333333333333,0.5333333333333333
139,CAFNet,0.28913149350649353,0.3391602052736161,0.13333333333333333,0.4
140,CAFNet,0.4933610190223072,0.7753366239771086,0.6,0.0391304347826087
141,CAFNet,0.6467652835791143,0.9148568823583791,0.8666666666666667,0.10077519379844961
142,CAFNet,0.5895413097166071,1.0,1.0,0.21428571428571427
143,CAFNet,0.3465987473848369,0.5829393865084945,0.6666666666666666,0.15384615384615385
144,CAFNet,0.1320441623649043,0.314880130667631,0.26666666666666666,0.10526315789473684
145,CAFNet,0.5984348020508043,0.633219679627003,0.5333333333333333,0.5
146,CAFNet,0.05993076911434525,0.0,0.06666666666666667,0.07142857142857142
147,CAFNet,0.4598552202369711,0.8357804136936722,0.8,0.18461538461538463
148,CAFNet,0.5890177896188422,0.77990823370192,0.9333333333333333,0.05555555555555555
149,CAFNet,0.692665381895371,0.6500332220485792,0.7333333333333333,0.8461538461538461
150,CAFNet,0.24885025000785352,0.4729327934832576,0.26666666666666666,0.23529411764705882
151,CAFNet,0.5231923217380279,0.8611375561264456,0.8,0.1935483870967742
152,CAFNet,0.47323775294443565,0.8389574121760603,0.6666666666666666,0.16129032258064516
153,CAFNet,0.20745784535024417,0.1517621910780354,0.26666666666666666,0.16
154,CAFNet,0.5250800697016159,0.6809047493604335,0.6666666666666666,0.3225806451612903
155,CAFNet,0.23631060904930984,0.45718160765461074,0.4666666666666667,0.22580645161290322
156,CAFNet,0.5201121661375118,0.5801476231864474,0.4666666666666667,0.5
157,CAFNet,0.34414515372005766,0.857980942822373,0.6666666666666666,0.2702702702702703
158,CAFNet,0.22995627465046584,0.6023277671368328,0.4666666666666667,0.2
159,CAFNet,0.37136527495858407,0.5711601909662337,0.5333333333333333,0.36363636363636365
160,CAFNet,0.5964524713850268,1.0,0.9333333333333333,0.06086956521739131
161,CAFNet,0.40619362745774346,0.34527837610864365,0.4666666666666667,0.09859154929577464
162,CAFNet,0.4511506614859632,0.6812060741152738,0.8,0.06417112299465241
163,CAFNet,0.22699110289760743,0.35895421017163476,0.13333333333333333,0.2
164,CAFNet,0.5791207450544376,1.0,0.8,0.125
165,CAFNet,0.02504410943511437,0.0,0.0,0.0
166,CAFNet,0.418059779446102,0.7917063341896683,0.8,0.13793103448275862
167,CAFNet,0.3352482660321824,0.3052348839397012,0.4,0.09090909090909091
168,CAFNet,0.3787829471418328,0.5964984284535197,0.6666666666666666,0.09259259259259259
169,CAFNet,0.25848760417173533,0.4233117951052936,0.4,0.14634146341463414
170,CAFNet,0.5437471956461337,0.6740264199665359,0.4666666666666667,0.7777777777777778
171,CAFNet,0.42570176893183104,0.5766692999492191,0.6,0.45
172,CAFNet,0.20557372659266812,0.3526637384340435,0.4,0.11320754716981132
173,CAFNet,0.5198536639249409,0.8521705090845474,0.7333333333333333,0.16666666666666666
174,CAFNet,0.20451165103515215,0.48882922182497557,0.5333333333333333,0.11940298507462686
175,CAFNet,0.4372236951113388,0.43199642233783897,0.5333333333333333,0.5714285714285714
176,CAFNet,0.11781093361975714,0.0,0.13333333333333333,0.3333333333333333
177,CAFNet,0.4308367558367559,0.3628476202104144,0.5333333333333333,0.6153846153846154
178,CAFNet,0.32363729222085175,0.8115558478722846,0.7333333333333333,0.19642857142857142
179,CAFNet,0.4750912295247328,1.0,0.8666666666666667,0.23214285714285715
180,CAFNet,0.30436153670198957,0.5014839712467825,0.2,0.5
181,CAFNet,0.30804371727767677,0.35314377643380923,0.3333333333333333,0.35714285714285715
182,CAFNet,0.23550097704084355,0.3063365306564337,0.3333333333333333,0.5
183,CAFNet,0.28536237499068334,0.5063209639325834,0.7333333333333333,0.2
184,CAFNet,0.6464670530939199,0.9363792118010483,0.9333333333333333,0.13592233009708737
185,CAFNet,0.31215434325681046,0.7877736340270853,0.6666666666666666,0.14925373134328357
186,CAFNet,0.4384528975883151,0.7065632165480473,0.6666666666666666,0.08928571428571429
187,CAFNet,0.4673058499512012,0.6987957033953602,0.6,0.3333333333333333
188,CAFNet,0.09492883786114316,0.1100458831490401,0.13333333333333333,0.10526315789473684
189,CAFNet,0.6217352956105504,0.9363792118010483,0.9333333333333333,0.05223880597014925
190,CAFNet,0.22535094346119394,0.6149518506608848,0.4,0.13636363636363635
191,CAFNet,0.4244640697259166,0.7909506325094736,0.5333333333333333,0.14035087719298245
192,CAFNet,0.17012679055361984,0.10086747116627115,0.2,0.5
193,CAFNet,0.26313388870499743,0.5368103404171508,0.4,0.1935483870967742
194,CAFNet,0.2541787120831238,0.3026024134988135,0.06666666666666667,0.16666666666666666
195,CAFNet,0.4797870688830679,0.9052116356304495,0.8666666666666667,0.1326530612244898
196,CAFNet,0.26958541614290665,0.3063365306564337,0.3333333333333333,0.38461538461538464
197,CAFNet,0.47344878570604343,0.4378068560756645,0.6,0.20930232558139536
198,CAFNet,0.35515595104270714,0.6203974344166849,0.4666666666666667,0.14285714285714285
199,CAFNet,0.6327464835063621,0.6987957033953602,0.5333333333333333,0.6666666666666666
200,CAFNet,0.38559883967282316,0.857980942822373,0.8,0.16901408450704225
201,CAFNet,0.3004690946700744,0.4249260138166711,0.4,0.17647058823529413
202,CAFNet,0.6420788434653765,0.9363792118010483,0.8,0.15384615384615385
203,CAFNet,0.5755114430224506,1.0,0.8666666666666667,0.11926605504587157
204,CAFNet,0.5963416347262477,1.0,1.0,0.0375
205,CAFNet,0.08019894890170925,0.1100458831490401,0.2,0.17647058823529413
206,CAFNet,0.29266761800422,0.40350157154648036,0.2,0.25
207,CAFNet,0.02422293750829761,0.0,0.0,0.0
208,CAFNet,0.15933540101787458,0.1100458831490401,0.06666666666666667,0.041666666666666664
209,CAFNet,0.549888854493863,1.0,0.6666666666666666,0.2631578947368421
210,CAFNet,0.10166437260816323,0.0,0.13333333333333333,0.2
211,CAFNet,0.13053617247803706,0.27819816961795096,0.26666666666666666,0.09523809523809523
212,CAFNet,0.12978490660446235,0.26180807422707547,0.2,0.23076923076923078
213,CAFNet,0.11328603655613344,0.20641593223508908,0.3333333333333333,0.20833333333333334
214,CAFNet,0.11680626319991173,0.15850703974098107,0.26666666666666666,0.16666666666666666
215,CAFNet,0.3016382145780906,0.3418189578169027,0.4,0.4
216,CAFNet,0.6900654615526669,0.9363792118010483,0.9333333333333333,0.21875
217,CAFNet,0.4055685555374668,0.7885497208855957,0.6,0.2727272727272727
218,CAFNet,0.3381386739169444,0.4011248950259845,0.6666666666666666,0.2127659574468085
219,CAFNet,0.06006201047583058,0.0,0.06666666666666667,0.06666666666666667
220,CAFNet,0.12387619203408677,0.21779548001177887,0.13333333333333333,0.3333333333333333
221,CAFNet,0.628518324757244,1.0,1.0,0.05338078291814947
222,CAFNet,0.7523547303773755,1.0,1.0,0.05976095617529881
223,CAFNet,0.2615873015873016,0.4478509691918938,0.2,0.6
224,CAFNet,0.10031708675217803,0.10086747116627115,0.06666666666666667,0.16666666666666666
0,CAFNet-D full,0.6067662349644718,1.0,1.0,0.15
1,CAFNet-D full,0.02703415418856191,0.08514311764162101,0.06666666666666667,0.045454545454545456
2,CAFNet-D full,0.3744293507861,0.6745711375739729,0.4,0.42857142857142855
3,CAFNet-D full,0.38165858173925726,0.6618313225363276,0.4666666666666667,0.2916666666666667
4,CAFNet-D full,0.09161309239142812,0.0,0.13333333333333333,0.3333333333333333
5,CAFNet-D full,0.05347775429516353,0.0,0.0,0.0
6,CAFNet-D full,0.46707993115428637,0.7605591431973849,0.7333333333333333,0.1746031746031746
7,CAFNet-D full,0.18640889777409644,0.38459377241376097,0.3333333333333333,0.2777777777777778
8,CAFNet-D full,0.5315267063452768,0.9305687780632229,0.8666666666666667,0.15476190476190477
9,CAFNet-D full,0.5546404097155977,0.542364015420035,0.5333333333333333,0.5714285714285714
10,CAFNet-D full,0.4102044601782316,0.6772733739526912,0.7333333333333333,0.22448979591836735
11,CAFNet-D full,0.18617466708153793,0.3156484524795145,0.13333333333333333,0.4
12,CAFNet-D full,0.5741608822992197,0.8482378089219648,0.8666666666666667,0.06565656565656566
13,CAFNet-D full,0.4016261720241115,0.6421867266689011,0.5333333333333333,0.3076923076923077
14,CAFNet-D full,0.5175481028231242,0.668306326910793,0.7333333333333333,0.3793103448275862
15,CAFNet-D full,0.015871747730600783,0.0,0.0,0.0
16,CAFNet-D full,0.14025365635636874,0.1356854453911663,0.13333333333333333,0.14285714285714285
17,CAFNet-D full,0.4807307164642886,0.6464018466408364,0.6666666666666666,0.30303030303030304
18,CAFNet-D full,0.22584692915234575,0.46035860613699897,0.4666666666666667,0.3181818181818182
19,CAFNet-D full,0.530773721554892,0.9305687780632229,0.7333333333333333,0.4230769230769231
20,CAFNet-D full,0.19391943515610255,0.19930623359011804,0.3333333333333333,0.3333333333333333
21,CAFNet-D full,0.6383889002215939,1.0,1.0,0.1724137931034483
22,CAFNet-D full,0.1591845232474975,0.2614432242450502,0.26666666666666666,0.1
23,CAFNet-D full,0.24516290608741867,0.3476293915547283,0.4666666666666667,0.11475409836065574
24,CAFNet-D full,0.24048891133960407,0.5884674004369674,0.4666666666666667,0.2
25,CAFNet-D full,0.3496518305081247,0.6987957033953602,0.6,0.11538461538461539
26,CAFNet-D full,0.6013316990239778,1.0,0.9333333333333333,0.04778156996587031
27,CAFNet-D full,0.523788245376324,0.7967610662472993,0.7333333333333333,0.2682926829268293
28,CAFNet-D full,0.04726516796150769,0.0,0.06666666666666667,0.14285714285714285
29,CAFNet-D full,0.30456043576419795,0.533722528236359,0.5333333333333333,0.16
30,CAFNet-D full,0.14788776741365287,0.15457433957839828,0.2,0.1875
31,CAFNet-D full,0.4007026110343204,0.7663491917568949,0.6666666666666666,0.4
32,CAFNet-D full,0.27003816709418194,0.5926825204089029,0.4,0.23076923076923078
33,CAFNet-D full,0.232949465108788,0.14782949091545264,0.26666666666666666,0.25
34,CAFNet-D full,0.47103237840129325,0.7084409501232901,0.6,0.21951219512195122
35,CAFNet-D full,0.02542000444175217,0.0,0.0,0.0
36,CAFNet-D full,0.4935236118443729,0.8263333286520084,0.6666666666666666,0.15873015873015872
37,CAFNet-D full,0.26877525252525253,0.3026024134988135,0.13333333333333333,0.3333333333333333
38,CAFNet-D full,0.5170854123965709,1.0,0.9333333333333333,0.25
39,CAFNet-D full,0.45831017302691734,0.7471589728148226,0.6,0.10975609756097561
40,CAFNet-D full,0.7318939416193536,1.0,0.8666666666666667,0.30952380952380953
41,CAFNet-D full,0.04556368420360613,0.0,0.06666666666666667,0.14285714285714285
42,CAFNet-D full,0.4335326103845049,0.7065443116025598,0.8666666666666667,0.06701030927835051
43,CAFNet-D full,0.6599644465749154,0.8263333286520084,0.8,0.5
44,CAFNet-D full,0.16317349280336568,0.14876390584057272,0.26666666666666666,0.13793103448275862
45,CAFNet-D full,0.8909090909090909,0.8687949224876582,0.3333333333333333,1.0
46,CAFNet-D full,0.16660460466851446,0.09162544430476362,0.2,0.42857142857142855
47,CAFNet-D full,0.5984780564968891,0.8701249883466594,0.8,0.3157894736842105
48,CAFNet-D full,0.3684953217705095,0.7600791051976192,0.6666666666666666,0.29411764705882354
49,CAFNet-D full,0.32368104466557346,0.6020521034564039,0.4,0.35294117647058826
50,CAFNet-D full,0.42757859883960403,0.627507133061656,0.3333333333333333,0.38461538461538464
51,CAFNet-D full,0.5366284670937329,0.7471589728148226,0.6666666666666666,0.37037037037037035
52,CAFNet-D full,0.18926902546186186,0.2457313285402064,0.3333333333333333,0.08064516129032258
53,CAFNet-D full,0.1792764115927972,0.20845080532622157,0.2,0.3333333333333333
54,CAFNet-D full,0.2949457996481257,0.6156886473955917,0.4666666666666667,0.25
55,CAFNet-D full,0.3757894375428761,0.8630152897016883,0.6666666666666666,0.3225806451612903
56,CAFNet-D full,0.335484730988474,0.469736890055382,0.4,0.35294117647058826
57,CAFNet-D full,0.7237313346480974,1.0,1.0,0.05434782608695652
58,CAFNet-D full,0.4763505233174351,0.5757486269888311,0.26666666666666666,0.5
59,CAFNet-D full,0.507291454258258,0.8389574121760603,0.6666666666666666,0.45454545454545453
60,CAFNet-D full,0.15847237773011147,0.35895421017163476,0.13333333333333333,0.1
61,CAFNet-D full,0.49820318458346424,0.6578986223737446,0.5333333333333333,0.2222222222222222
62,CAFNet-D full,0.6297046108887668,1.0,0.8666666666666667,0.40625
63,CAFNet-D full,0.5836418085981002,0.9363792118010483,0.6666666666666666,0.5
64,CAFNet-D full,0.3747204677202463,0.4760705018418427,0.5333333333333333,0.25806451612903225
65,CAFNet-D full,0.5709062516661623,0.8611375561264456,0.8,0.3870967741935484
66,CAFNet-D full,0.3173785901920576,0.4125317798925535,0.2,0.375
67,CAFNet-D full,0.48454275551571224,0.6051399156371956,0.4,0.6
68,CAFNet-D full,0.6211146603318286,1.0,0.8666666666666667,0.12745098039215685
69,CAFNet-D full,0.34669513954280823,0.6421867266689011,0.5333333333333333,0.10256410256410256
70,CAFNet-D full,0.8603629163882864,0.8669479898642711,0.6666666666666666,0.9090909090909091
71,CAFNet-D full,0.4740854930672976,1.0,0.8,0.20689655172413793
72,CAFNet-D full,0.45412431916169066,0.7162874455029682,0.8666666666666667,0.21311475409836064
73,CAFNet-D full,0.23150744414107766,0.15850703974098107,0.26666666666666666,0.23529411764705882
74,CAFNet-D full,0.1831370918609161,0.29345568839744024,0.13333333333333333,0.13333333333333333
75,CAFNet-D full,0.5853817499474515,0.7948833326720566,0.6666666666666666,0.5882352941176471
76,CAFNet-D full,0.16987444331440046,0.33798414482679845,0.26666666666666666,0.3333333333333333
77,CAFNet-D full,0.09734857354919141,0.0,0.0,0.0
78,CAFNet-D full,0.6043881158851047,1.0,1.0,0.11811023622047244
79,CAFNet-D full,0.4221879669990653,0.7720617383222419,0.5333333333333333,0.4
80,CAFNet-D full,0.5790886035567551,1.0,0.8666666666666667,0.065
81,CAFNet-D full,1.0,1.0,0.3333333333333333,1.0
82,CAFNet-D full,0.41244296052386126,0.5669450709942983,0.5333333333333333,0.26666666666666666
83,CAFNet-D full,0.3258129787541552,0.45374257454118555,0.26666666666666666,0.3076923076923077
84,CAFNet-D full,0.2942104411899444,0.6678262889110272,0.4666666666666667,0.3181818181818182
85,CAFNet-D full,0.16380932892781097,0.1100458831490401,0.26666666666666666,0.07692307692307693
86,CAFNet-D full,0.5700642286706091,0.7254521107352793,0.5333333333333333,0.3076923076923077
87,CAFNet-D full,0.49463871886378685,0.8263333286520084,0.8666666666666667,0.24074074074074073
88,CAFNet-D full,0.15400986089671106,0.2646202227274384,0.2,0.1875
89,CAFNet-D full,0.31959909160996114,0.2646202227274384,0.4,0.5
90,CAFNet-D full,0.6937600234010671,0.7720617383222419,0.8,0.3
91,CAFNet-D full,0.5106530409719982,1.0,0.7333333333333333,0.23404255319148937
92,CAFNet-D full,0.3859136964589093,1.0,0.9333333333333333,0.19718309859154928
93,CAFNet-D full,0.5462081353101153,0.7058075148678529,0.6666666666666666,0.2
94,CAFNet-D full,0.5692114704756157,0.8389574121760603,0.6666666666666666,0.45454545454545453
95,CAFNet-D full,0.11356845768610475,0.22004653412513583,0.13333333333333333,0.4
96,CAFNet-D full,0.6289108596768235,1.0,0.9333333333333333,0.2153846153846154
97,CAFNet-D full,0.38779961203501667,0.791726719367984,0.6666666666666666,0.06097560975609756
98,CAFNet-D full,0.49867893888630754,1.0,0.9333333333333333,0.09929078014184398
99,CAFNet-D full,0.48056133933155415,0.713654010247531,0.6666666666666666,0.3448275862068966
100,CAFNet-D full,0.6095351097840577,1.0,0.8666666666666667,0.21311475409836064
101,CAFNet-D full,0.4326460800446073,0.6371523797895857,0.5333333333333333,0.19047619047619047
102,CAFNet-D full,0.4705675839498877,0.7975167679274939,0.7333333333333333,0.34375
103,CAFNet-D full,0.5319232150693807,0.77990823370192,0.8666666666666667,0.26
104,CAFNet-D full,0.7179274822983541,0.7909506325094736,0.5333333333333333,0.7272727272727273
105,CAFNet-D full,0.4615626602891064,0.7663491917568949,0.7333333333333333,0.2391304347826087
106,CAFNet-D full,0.26561214676617373,0.5469356251448462,0.4,0.2857142857142857
107,CAFNet-D full,0.5923809523809523,0.76075668812226,0.26666666666666666,0.8
108,CAFNet-D full,0.5716159512702291,1.0,0.9333333333333333,0.2641509433962264
109,CAFNet-D full,0.12669213697848153,0.1100458831490401,0.2,0.3
110,CAFNet-D full,0.5226866559795558,0.6366587127404282,0.6,0.2903225806451613
111,CAFNet-D full,0.04224547653522569,0.07414861528507456,0.06666666666666667,0.1111111111111111
112,CAFNet-D full,0.2580048059719948,0.412449713642891,0.3333333333333333,0.29411764705882354
113,CAFNet-D full,0.5266028031985671,1.0,1.0,0.17647058823529413
114,CAFNet-D full,0.5768019882939049,0.7778721720600673,0.7333333333333333,0.2682926829268293
115,CAFNet-D full,0.6034407794063895,0.92663607790064,0.8666666666666667,0.17105263157894737
116,CAFNet-D full,0.39047377817794304,0.7702043899253147,0.6666666666666666,0.23255813953488372
117,CAFNet-D full,0.43592207110815034,0.56264752084969,0.7333333333333333,0.23404255319148937
118,CAFNet-D full,0.016239046653573203,0.0,0.0,0.0
119,CAFNet-D full,0.31823312408953197,0.5677211578528084,0.3333333333333333,0.21739130434782608
120,CAFNet-D full,0.6366841334506153,0.8572048559638626,0.8,0.32432432432432434
121,CAFNet-D full,0.09437145610877781,0.2172607128522299,0.13333333333333333,0.08695652173913043
122,CAFNet-D full,0.7223975022927103,1.0,1.0,0.11811023622047244
123,CAFNet-D full,0.10943330528275147,0.22485174766247448,0.13333333333333333,0.3333333333333333
124,CAFNet-D full,0.7579457173244386,0.9363792118010483,0.8,0.6
125,CAFNet-D full,0.5662810457708578,1.0,0.8666666666666667,0.07692307692307693
126,CAFNet-D full,0.5880023130557257,0.6242322474067891,0.6666666666666666,0.625
127,CAFNet-D full,0.6463293759883868,1.0,1.0,0.45454545454545453
128,CAFNet-D full,0.4521849495490718,0.6489315753318466,0.3333333333333333,0.25
129,CAFNet-D full,0.5636935742194393,1.0,0.8666666666666667,0.29545454545454547
130,CAFNet-D full,0.4315810768751945,0.4883505467692416,0.2,0.375
131,CAFNet-D full,0.037528311536882034,0.0,0.0,0.0
132,CAFNet-D full,0.4015397744666892,0.73855677575495,0.4666666666666667,0.22580645161290322
133,CAFNet-D full,0.6581859270212527,0.9363792118010483,0.6666666666666666,0.1694915254237288
134,CAFNet-D full,0.5582542300800911,0.9363792118010483,0.8666666666666667,0.15476190476190477
135,CAFNet-D full,0.43511515089400477,0.5008655546918773,0.2,0.3333333333333333
136,CAFNet-D full,0.2458573489904564,0.460012661100461,0.3333333333333333,0.3125
137,CAFNet-D full,0.6429848459071159,0.92663607790064,0.8666666666666667,0.25
138,CAFNet-D full,0.685198429060498,0.7564477297898766,0.6666666666666666,0.6666666666666666
139,CAFNet-D full,0.36226315789473695,0.48522855511632257,0.13333333333333333,0.4
140,CAFNet-D full,0.4293141949514895,0.7467045958894682,0.7333333333333333,0.04782608695652174
141,CAFNet-D full,0.7222009786227879,1.0,1.0,0.11627906976744186
142,CAFNet-D full,0.5463838771775607,1.0,0.9333333333333333,0.2
143,CAFNet-D full,0.36295602126910115,0.793584067764911,0.7333333333333333,0.16923076923076924
144,CAFNet-D full,0.1501100115141998,0.3909273842002217,0.3333333333333333,0.13157894736842105
145,CAFNet-D full,0.6296985416973807,0.77523873680463,0.6,0.5625
146,CAFNet-D full,0.13322007222431387,0.16354138662029635,0.13333333333333333,0.14285714285714285
147,CAFNet-D full,0.6306709975990359,1.0,0.9333333333333333,0.2153846153846154
148,CAFNet-D full,0.6349046559019734,0.77990823370192,0.9333333333333333,0.05555555555555555
149,CAFNet-D full,0.7222902097902097,0.7819835854675756,0.6666666666666666,0.7692307692307693
150,CAFNet-D full,0.28840505129698396,0.46582309483828666,0.26666666666666666,0.23529411764705882
151,CAFNet-D full,0.5101043742425757,0.9363792118010483,0.8666666666666667,0.20967741935483872
152,CAFNet-D full,0.6062424039245217,1.0,0.8,0.1935483870967742
153,CAFNet-D full,0.4970986998041928,0.6421867266689011,0.4666666666666667,0.28
154,CAFNet-D full,0.5143759399914146,0.857980942822373,0.8,0.3870967741935484
155,CAFNet-D full,0.3514213349697977,0.6410457898283654,0.6,0.2903225806451613
156,CAFNet-D full,0.35242947520199147,0.4074153667635757,0.4,0.42857142857142855
157,CAFNet-D full,0.4285214186489136,0.9337457765456111,0.6666666666666666,0.2702702702702703
158,CAFNet-D full,0.24132997779754814,0.4412851793128929,0.26666666666666666,0.11428571428571428
159,CAFNet-D full,0.5750428403206195,0.8006937664098821,0.6,0.4090909090909091
160,CAFNet-D full,0.632597352380916,1.0,1.0,0.06521739130434782
161,CAFNet-D full,0.5926653100570107,0.9337457765456111,0.9333333333333333,0.19718309859154928
162,CAFNet-D full,0.5030080369288346,0.8701249883466594,0.7333333333333333,0.058823529411764705
163,CAFNet-D full,0.16474794328039774,0.23365080824310536,0.13333333333333333,0.2
164,CAFNet-D full,0.5900319544038211,0.8669479898642711,0.8,0.125
165,CAFNet-D full,0.03704478028902672,0.0,0.06666666666666667,0.125
166,CAFNet-D full,0.5870038846460538,0.9148568823583791,0.8666666666666667,0.14942528735632185
167,CAFNet-D full,0.4761943124695994,0.8553475075669357,0.6666666666666666,0.15151515151515152
168,CAFNet-D full,0.6122486381152992,1.0,0.9333333333333333,0.12962962962962962
169,CAFNet-D full,0.5354907863754259,0.793584067764911,0.7333333333333333,0.2682926829268293
170,CAFNet-D full,0.6210497443548291,0.7104928563593765,0.4666666666666667,0.7777777777777778
171,CAFNet-D full,0.48103159454475214,0.7059054020403313,0.5333333333333333,0.4
172,CAFNet-D full,0.3078116514744833,0.715550648768261,0.4666666666666667,0.1320754716981132
173,CAFNet-D full,0.42677214921566864,0.8603818544462509,0.6666666666666666,0.15151515151515152
174,CAFNet-D full,0.39337377328207523,0.92663607790064,0.9333333333333333,0.208955223880597
175,CAFNet-D full,0.5741400606672163,0.7019727018777485,0.5333333333333333,0.5714285714285714
176,CAFNet-D full,0.1952402740765912,0.3465620753753259,0.2,0.5
177,CAFNet-D full,0.6958521053487677,0.7151857987862358,0.6,0.6923076923076923
178,CAFNet-D full,0.48346691791414437,0.9363792118010483,0.7333333333333333,0.19642857142857142
179,CAFNet-D full,0.516731828903608,0.9305687780632229,0.8,0.21428571428571427
180,CAFNet-D full,0.480202958376333,0.6105858728157117,0.2,0.5
181,CAFNet-D full,0.33722650027401646,0.38824405276699103,0.4,0.42857142857142855
182,CAFNet-D full,0.5052182125740574,0.633219679627003,0.3333333333333333,0.5
183,CAFNet-D full,0.28949408839221497,0.7791714369672128,0.7333333333333333,0.2
184,CAFNet-D full,0.7119687856896326,0.7909506325094736,0.8,0.11650485436893204
185,CAFNet-D full,0.2865347104957348,0.8701249883466594,0.6,0.13432835820895522
186,CAFNet-D full,0.4479864947522957,0.9337457765456111,0.9333333333333333,0.125
187,CAFNet-D full,0.750906672773995,1.0,0.9333333333333333,0.5185185185185185
188,CAFNet-D full,0.12760964665559899,0.314880130667631,0.13333333333333333,0.10526315789473684
189,CAFNet-D full,0.6008892905966984,1.0,1.0,0.055970149253731345
190,CAFNet-D full,0.28476140181388354,0.6364741801035539,0.4666666666666667,0.1590909090909091
191,CAFNet-D full,0.4655462922669803,0.9337457765456111,0.8,0.21052631578947367
192,CAFNet-D full,0.6555555555555556,0.7742158010001621,0.3333333333333333,0.8333333333333334
193,CAFNet-D full,0.22072048527746857,0.29062463495159,0.26666666666666666,0.12903225806451613
194,CAFNet-D full,0.22267670601003936,0.28638129926840206,0.2,0.5
195,CAFNet-D full,0.5744991125094162,1.0,1.0,0.15306122448979592
196,CAFNet-D full,0.3639985535918063,0.5067837010870874,0.3333333333333333,0.38461538461538464
197,CAFNet-D full,0.5220843788836049,0.8263333286520084,0.7333333333333333,0.2558139534883721
198,CAFNet-D full,0.45349557389480694,0.8415908474314977,0.7333333333333333,0.22448979591836735
199,CAFNet-D full,0.7808751035044139,0.9148568823583791,0.6666666666666666,0.8333333333333334
200,CAFNet-D full,0.4229727327152438,1.0,0.9333333333333333,0.19718309859154928
201,CAFNet-D full,0.32256013259846283,0.6020521034564039,0.4666666666666667,0.20588235294117646
202,CAFNet-D full,0.6175528410904677,0.9305687780632229,0.8,0.15384615384615385
203,CAFNet-D full,0.5180829905294774,0.9337457765456111,0.9333333333333333,0.12844036697247707
204,CAFNet-D full,0.6838757841339356,1.0,1.0,0.0375
205,CAFNet-D full,0.1574734667730167,0.3301376494471203,0.13333333333333333,0.11764705882352941
206,CAFNet-D full,0.3667158672555458,0.46900009332067494,0.2,0.25
207,CAFNet-D full,0.029001282162450126,0.0,0.06666666666666667,0.07692307692307693
208,CAFNet-D full,0.2636523377465068,0.33405144466421566,0.26666666666666666,0.16666666666666666
209,CAFNet-D full,0.577467322793828,1.0,0.9333333333333333,0.3684210526315789
210,CAFNet-D full,0.17437040834423997,0.2369053087196564,0.2,0.3
211,CAFNet-D full,0.23591895286608977,0.5017493542077721,0.4,0.14285714285714285
